Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
HP INC, Manufacture of office machinery and computers (30) ,0.870463765,0.982961864,0.998867415,0.874820094,0.983542337,0.983543106,0.872327065,0.872327065,0.983495465,0.063539139,0.99406215,0.608659887,0.998867415,0.98899041,0.965041228,0.983962125,0.98898929,0.031297182,0.031297182,0.882825142,0.25
STARBUCKS CORP, Other service activities (93) ,0.872135229,0.986739977,0.99994513,0.87606076,0.986769166,0.986758992,0.873764126,0.873764126,0.986872786,0.058766948,0.99982671,0.608918134,0.99994513,0.999290114,0.99773015,0.987485364,0.99928915,0.021160905,0.021160905,0.884399759,0.04
DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.880296559,0.995821888,0.999997704,0.884851683,0.995819476,0.995815505,0.882453477,0.882453477,0.995854465,0.058777861,0.99999289,0.608959838,0.999997704,0.999969467,0.999907353,0.996050301,0.999970114,0.020708505,0.020708505,0.893096811,0.22
HOWMET AEROSPACE INC, Paper ,0.677466486,0.765931422,0.984091789,0.684446539,0.763512481,0.76331258,0.686908089,0.686908089,0.762781735,0.076879843,0.925685722,0.601851625,0.984091789,0.929438885,0.495753683,0.74449452,0.929437959,0.060608075,0.060608075,0.683820468,0.06
INTL PAPER CO, Paper ,0.803778876,0.901011221,0.984211099,0.816442264,0.906144791,0.906157708,0.814177405,0.814177405,0.90508593,0.064275063,0.926243039,0.604695995,0.984211099,0.904740459,0.499505883,0.899211929,0.904741778,0.085153843,0.085153843,0.820281431,0.13
AVISTA CORP, Production of electricity nec ,0.866656585,0.979359244,0.999338315,0.870691593,0.97958862,0.979569583,0.868534834,0.868534834,0.979586432,0.062608036,0.994970976,0.608657194,0.999338315,0.990766397,0.97496989,0.980264928,0.990765349,0.028006088,0.028006088,0.878957564,0.05
COMPASS MINERALS INTL INC, Quarrying of sand and clay ,0.874212904,0.993210042,0.996062687,0.88275363,0.993669912,0.993664054,0.8803616,0.8803616,0.993722528,0.056055894,0.98677618,0.605400142,0.996062687,0.99838431,0.974522096,0.993972782,0.998384043,0.021041701,0.021041701,0.890879222,0.12
REGENERON PHARMACEUTICALS, Research and development (73) ,0.879787764,0.995293827,0.999983761,0.884360273,0.995329607,0.995325924,0.881957659,0.881957659,0.995370354,0.058378623,0.999919422,0.608957524,0.999983761,0.999842248,0.997776474,0.995586836,0.999842033,0.020607274,0.020607274,0.892609198,0.23
AMGEN INC, Research and development (73) ,0.877562779,0.993152071,0.999914161,0.882399762,0.993358749,0.993356919,0.879968804,0.879968804,0.99342158,0.056668373,0.999573694,0.608786133,0.999914161,0.999165439,0.9882184,0.993718466,0.999167473,0.020260174,0.020260174,0.890663359,0.24
ICF INTERNATIONAL INC, Activities auxiliary to financial intermediation (67) ,0.88030369,0.995826105,0.999997656,0.884856814,0.995821909,0.995817831,0.882460208,0.882460208,0.995856525,0.058802793,0.999995639,0.608959883,0.999997656,0.999964378,0.999969118,0.996052296,0.99996371,0.020721053,0.020721053,0.893101938,0.19
BREAD FINANCIAL HOLDINGS INC, Computer and related activities (72) ,0.87986981,0.995309638,0.999981695,0.884390409,0.995312372,0.995307972,0.881998602,0.881998602,0.995348084,0.058893788,0.999931177,0.608957672,0.999981695,0.999778638,0.999490442,0.995565794,0.999777993,0.020893331,0.020893331,0.892637398,0.12
INTUIT INC, Computer and related activities (72) ,0.880154942,0.995631112,0.99998445,0.884698953,0.995632743,0.995628628,0.882302633,0.882302633,0.995666335,0.058876438,0.999941605,0.608959137,0.99998445,0.999811715,0.999567648,0.995869268,0.999812148,0.02086247,0.02086247,0.892943502,0.22
VISA INC, Computer and related activities (72) ,0.879913274,0.995293827,0.999956116,0.884443091,0.995307146,0.995302994,0.882046787,0.882046787,0.995337443,0.059054865,0.999834957,0.608957928,0.999956116,0.999468222,0.99879559,0.995552008,0.999468463,0.021178879,0.021178879,0.892685596,0.25
CNX RESOURCES CORPORATION," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.798266534,0.89151192,0.999265334,0.783731313,0.891477349,0.891373036,0.782924139,0.782924139,0.892258844,0.06396548,0.998924045,0.619193547,0.999265334,0.992908776,0.991600012,0.897340837,0.992908574,0.027595401,0.027595401,0.793051485,0.0
PRINCIPAL FINANCIAL GRP INC," Insurance and pension funding, except compulsory social security (66) ",0.880023222,0.995470902,0.999978111,0.884570997,0.995466534,0.99546214,0.882179388,0.882179388,0.99549797,0.05902054,0.999969759,0.608941703,0.999978111,0.999653963,0.999675736,0.99570819,0.999654181,0.021001853,0.021001853,0.89281942,0.2
ALLSTATE CORP," Insurance and pension funding, except compulsory social security (66) ",0.879538726,0.994744686,0.999926359,0.884024859,0.994741107,0.994736092,0.881642983,0.881642983,0.994762413,0.059592449,0.999897808,0.608955956,0.999926359,0.998837212,0.998919119,0.995000567,0.998836596,0.021741836,0.021741836,0.89228002,0.24
LAM RESEARCH CORP, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879726761,0.995357068,0.997953007,0.88440204,0.995392135,0.99538855,0.881997606,0.881997606,0.995434309,0.058353986,0.962820204,0.608876032,0.997953007,0.999984734,0.997791915,0.995635631,0.999985057,0.020544366,0.020544366,0.8926415,0.19
O-I GLASS INC," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.837739723,0.954203619,0.991711361,0.844015128,0.954279951,0.954237679,0.84222824,0.84222824,0.954670276,0.057642279,0.782277872,0.604319924,0.991711361,0.999511476,0.992866187,0.9568069,0.999511157,0.020502314,0.020502314,0.852698742,0.12
IDEX CORP," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.879662055,0.995195804,0.997375894,0.884262296,0.995230177,0.995226252,0.881862535,0.881862535,0.995271692,0.058418673,0.931070807,0.608946857,0.997375894,0.999844792,0.997745592,0.995492329,0.999846303,0.020629488,0.020629488,0.892512803,0.22
MDU RESOURCES GROUP INC, Production of electricity nec ,0.866364213,0.976668873,0.998124915,0.872006648,0.976288766,0.976279265,0.869932414,0.869932414,0.975874039,0.070731517,0.985748666,0.608272658,0.998124915,0.977365077,0.929094222,0.973133375,0.977363791,0.037946347,0.037946347,0.879073955,0.09
WESCO INTL INC, Renting of machinery and equipment without operator and of personal and household goods (71) ,0.880030284,0.995458781,0.999964083,0.884568782,0.995470126,0.995466027,0.882171795,0.882171795,0.995502335,0.058946289,0.999826804,0.608958522,0.999964083,0.999648874,0.999042648,0.995709641,0.999649912,0.021019827,0.021019827,0.892809165,0.24
BIG LOTS INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.877527155,0.992736263,0.999989217,0.8818457,0.992728624,0.992721541,0.879497206,0.879497206,0.992786648,0.058902036,0.999985117,0.608945591,0.999989217,0.999826981,0.999845588,0.993126754,0.99982709,0.020846362,0.020846362,0.890123447,0.02
AUTOMATIC DATA PROCESSING, Computer and related activities (72) ,0.879352602,0.994696729,0.999964446,0.883833395,0.994705763,0.994700941,0.881447984,0.881447984,0.994742922,0.059002419,0.999866335,0.608955032,0.999964446,0.999569998,0.999027207,0.994986781,0.999568793,0.021085957,0.021085957,0.892083642,0.11
ARMSTRONG WORLD INDUSTRIES, Construction (45) ,0.875084475,0.990246154,0.999999377,0.879361368,0.990237276,0.990228017,0.877048087,0.877048087,0.990320138,0.058762351,0.999998199,0.608791009,0.999999377,0.999997456,1.0,0.990778412,0.999997865,0.020689514,0.020689514,0.887665896,0.0
GOLDMAN SACHS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.879149732,0.994308324,0.999913593,0.883619497,0.994312125,0.994306805,0.881242238,0.881242238,0.994335574,0.059603599,0.999812206,0.608945869,0.999913593,0.998732892,0.998455885,0.994592065,0.998734131,0.021821871,0.021821871,0.891876496,0.2
AMERICAN EXPRESS CO," Financial intermediation, except insurance and pension funding (65) ",0.879556484,0.994785793,0.999926157,0.884050613,0.994788388,0.994783498,0.881666546,0.881666546,0.994811392,0.059483629,0.999839507,0.608956076,0.999926157,0.998918633,0.998672061,0.995047185,0.998917714,0.021657053,0.021657053,0.892303093,0.24
APPLIED MATERIALS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879124719,0.994525978,0.996929702,0.883754542,0.994570033,0.994566144,0.881354807,0.881354807,0.994603841,0.058850816,0.944233956,0.608884139,0.996929702,0.999167983,0.996695593,0.994836223,0.999167473,0.021269258,0.021269258,0.892000066,0.23
NVIDIA CORP, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879973148,0.995522549,0.998311262,0.884565395,0.995550724,0.995547134,0.882161036,0.882161036,0.995590688,0.05844101,0.969327221,0.608956173,0.998311262,0.999972012,0.998177944,0.995787096,0.999972249,0.020583874,0.020583874,0.892805063,0.25
KOPPERS HOLDINGS INC," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.875988901,0.991144701,0.99849708,0.880298595,0.991179902,0.991172185,0.877961393,0.877961393,0.991254216,0.058370831,0.987617415,0.608908051,0.99849708,0.999811715,0.997174269,0.991641853,0.999812148,0.020637966,0.020637966,0.888578569,0.04
INTERFACE INC, Other service activities (93) ,0.88019414,0.995709109,0.999997756,0.884740557,0.995706477,0.995702393,0.882344158,0.882344158,0.99574243,0.058777872,0.999992985,0.608959331,0.999997756,0.999969467,0.999907353,0.995943641,0.999970114,0.020707996,0.020707996,0.892987085,0.08
EVERSOURCE ENERGY, Production of electricity nec ,0.842285418,0.97776294,0.998242869,0.87262368,0.978696646,0.978687119,0.870274918,0.870274918,0.978435731,0.068779741,0.986645169,0.584050996,0.998242869,0.973836004,0.933556715,0.979362487,0.97383729,0.041737488,0.041737488,0.880858281,0.17
CLEAN HARBORS INC, Real estate activities (70) ,0.878117828,0.993415048,0.99999232,0.882500434,0.993416495,0.993410122,0.880140528,0.880140528,0.993470812,0.058744284,0.999980092,0.608948697,0.99999232,0.999890591,0.999413236,0.993778689,0.999891131,0.02073394,0.02073394,0.890771034,0.02
CBRE GROUP INC, Real estate activities (70) ,0.880003446,0.99548355,0.999984248,0.884558998,0.995496552,0.995492267,0.882165531,0.882165531,0.995531881,0.058708618,0.999959047,0.608958471,0.999984248,0.999778638,0.99879559,0.995740659,0.999777993,0.020781418,0.020781418,0.892806602,0.24
IQVIA HOLDINGS INC, Research and development (73) ,0.879813364,0.995323867,0.999983002,0.884390957,0.995361104,0.995357494,0.881987204,0.881987204,0.995401644,0.058359984,0.99991563,0.60895767,0.999983002,0.999834614,0.997668386,0.995616404,0.999835629,0.020603544,0.020603544,0.892639449,0.25
BATH & BODY WORKS INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.878470958,0.993740211,0.99997858,0.882868193,0.993733938,0.993727854,0.880503651,0.880503651,0.99378007,0.059023778,0.999970328,0.608950449,0.99997858,0.999659051,0.999706618,0.994071642,0.99965845,0.021001853,0.021001853,0.891135078,0.05
NASDAQ INC, Activities auxiliary to financial intermediation (67) ,0.879984128,0.995460362,0.999993331,0.884510291,0.995455822,0.995451399,0.882119179,0.882119179,0.995492252,0.058847422,0.999987297,0.608958239,0.999993331,0.999898224,0.999891912,0.995704743,0.99989967,0.020780231,0.020780231,0.89275943,0.07
UNITED PARCEL SERVICE INC, Air transport (62) ,0.818709336,0.903435453,0.99346495,0.82393851,0.914098527,0.914188997,0.819364093,0.819364093,0.913073047,0.095515703,0.950418281,0.607627898,0.99346495,0.881688256,0.457938297,0.914928372,0.881689305,0.141596037,0.141596037,0.827342851,0.12
UNISYS CORP, Computer and related activities (72) ,0.879537499,0.994958651,0.999987832,0.884028781,0.994958429,0.994953623,0.881643609,0.881643609,0.994998444,0.058855138,0.999954307,0.608955954,0.999987832,0.999852425,0.999660295,0.995233478,0.999852707,0.020824657,0.020824657,0.892281046,0.05
CINCINNATI FINANCIAL CORP," Insurance and pension funding, except compulsory social security (66) ",0.880142732,0.995629004,0.999991897,0.884682043,0.995624724,0.995620461,0.882288388,0.882288388,0.995659154,0.058868203,0.999988909,0.608959055,0.999991897,0.99987278,0.999876471,0.995863645,0.999871919,0.020804818,0.020804818,0.892929146,0.14
VARIAN MEDICAL SYSTEMS INC," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.879977936,0.9954377,0.999979124,0.884533523,0.995443547,0.995439638,0.882134613,0.882134613,0.99547703,0.058878709,0.999855339,0.608944588,0.999979124,0.999681951,0.999289707,0.995688236,0.999679797,0.02093267,0.02093267,0.89278199,0.22
FMC CORP, N-fertiliser ,0.857742054,0.96846232,0.994720701,0.86256732,0.967202339,0.967179032,0.860761817,0.860761817,0.966909445,0.074202486,0.982396236,0.607573672,0.994720701,0.984097542,0.971773571,0.964227597,0.98409659,0.034866871,0.034866871,0.869716497,0.21
HUNT (JB) TRANSPRT SVCS INC, Other land transport ,0.884083164,1.0,1.0,0.888954659,1.0,1.0,0.886492736,0.886492736,1.0,0.058777859,1.0,0.608979337,1.0,1.0,1.0,1.0,1.0,0.020688835,0.020688835,0.89715564,0.0
ATLANTIC POWER CORP, Production of electricity by hydro ,0.869747875,0.984119171,0.99994392,0.873438509,0.984146202,0.984131519,0.871209775,0.871209775,0.984274964,0.058823362,0.999579098,0.608905681,0.99994392,0.999590353,0.997869121,0.985014217,0.99959014,0.021073918,0.021073918,0.881788387,0.01
OGE ENERGY CORP, Production of electricity nec ,0.737509539,0.835031526,0.99873281,0.730692742,0.835545943,0.835393674,0.730642208,0.730642208,0.836618323,0.065991091,0.990368922,0.608228326,0.99873281,0.981130779,0.952070659,0.844287457,0.981131512,0.035868493,0.035868493,0.74050359,0.04
OVERSEAS SHIPHOLDING GROUP, Transport via pipelines ,0.899377163,0.986251968,0.997835761,0.905245685,0.980796526,0.980805431,0.903564406,0.903564406,0.977516899,0.178529791,0.987378146,0.609060086,0.997835761,0.874581765,0.933850097,0.964651154,0.874582936,0.141149741,0.141149741,0.909366995,0.04
PROLOGIS INC," Financial intermediation, except insurance and pension funding (65) ",0.88029776,0.995815564,0.999996183,0.884850615,0.995811478,0.995807394,0.882454103,0.882454103,0.995845789,0.058815035,0.999991847,0.608959854,0.999996183,0.999944023,0.999938235,0.996041957,0.999944498,0.020738857,0.020738857,0.893095786,0.23
MATTEL INC, Manufacture of rubber and plastic products (25) ,0.879101758,0.994514911,0.999928888,0.883619742,0.994544534,0.994545075,0.881156066,0.881156066,0.994592644,0.058566699,0.99952658,0.608938344,0.999928888,0.999745561,0.999397795,0.994829693,0.999743838,0.020899436,0.020899436,0.891871369,0.07
HNI CORP, Other service activities (93) ,0.880134754,0.995639017,0.999994919,0.884679284,0.995638555,0.995634547,0.882281791,0.882281791,0.995674657,0.058777283,0.999984074,0.608959041,0.999994919,0.999933846,0.999783824,0.99587852,0.999933825,0.020732414,0.020732414,0.892926582,0.12
NEWS CORP," Publishing, printing and reproduction of recorded media (22) ",0.877084311,0.992317819,0.999526637,0.881841531,0.99230147,0.992295174,0.879485584,0.879485584,0.992323222,0.060186288,0.998752461,0.60854319,0.999526637,0.997982296,0.997560298,0.992593271,0.997982722,0.022514884,0.022514884,0.890093195,0.24
LANDS' END INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.880208492,0.995715433,0.999996095,0.884753337,0.99571086,0.995706674,0.882358462,0.882358462,0.995745863,0.05882333,0.999994691,0.608959393,0.999996095,0.99993639,0.999938235,0.995946724,0.999938094,0.020745979,0.020745979,0.892999904,0.11
MDC HOLDINGS INC, Construction (45) ,0.879293597,0.994720971,0.999999767,0.883762459,0.994715924,0.99471087,0.881381626,0.881381626,0.994760723,0.058771925,0.999999431,0.608954687,0.999999767,1.0,1.0,0.99500873,1.0,0.020688835,0.020688835,0.89201955,0.0
PRIMO WATER CORP, Manufacture of beverages ,0.87978317,0.99520002,0.999960635,0.884336766,0.995204992,0.995200706,0.881943426,0.881943426,0.995236695,0.059049782,0.999835241,0.608924487,0.999960635,0.999524198,0.999150737,0.995453692,0.999523965,0.021120549,0.021120549,0.892582535,0.23
HANESBRANDS INC, Manufacture of wearing apparel; dressing and dyeing of fur (18) ,0.877890576,0.994062212,0.999357044,0.883705626,0.994163379,0.994160185,0.881295033,0.881295033,0.994167114,0.059752089,0.997402445,0.607757386,0.999357044,0.997481051,0.992016924,0.994341377,0.997481071,0.022867411,0.022867411,0.891892391,0.25
CENTERPOINT ENERGY INC, Production of electricity nec ,0.759165927,0.856537627,0.997850179,0.754628693,0.85755605,0.8574309,0.754123772,0.754123772,0.858220807,0.071014845,0.983660555,0.608342186,0.997850179,0.967988988,0.918702325,0.864819398,0.967990385,0.04644157,0.04644157,0.764108483,0.08
MCKESSON CORP," Wholesale trade and commission trade, except of motor vehicles and motorcycles (51) ",0.879461228,0.99490068,0.999746455,0.884084127,0.994892289,0.994887616,0.881706442,0.881706442,0.994921095,0.058724276,0.999643086,0.608913649,0.999746455,0.999572542,0.996448535,0.994995125,0.999573063,0.020833644,0.020833644,0.892281046,0.1
