Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
MOLSON COORS BEVERAGE CO,Manufacture of beverages,0.866754951,0.988817438,0.999765401,0.87857093,0.988865947,0.98885746,0.87624447,0.87624447,0.988907476,0.060395102,0.999017895,0.601529592,0.999765401,0.99716809,0.994950743,0.989381851,0.997167272,0.023261989,0.023261989,0.88685372,0.06
COCA-COLA CO,Manufacture of beverages,0.847271893,0.958164076,0.99917347,0.849972537,0.958331846,0.958299589,0.84802564,0.84802564,0.958498834,0.064473997,0.996539596,0.608103362,0.99917347,0.990020889,0.982211791,0.960285153,0.990022478,0.029754476,0.029754476,0.85848806,0.1
CONSTELLATION BRANDS,Manufacture of beverages,0.875307135,0.993357077,0.999820035,0.882892941,0.993396548,0.993391925,0.880504685,0.880504685,0.99341202,0.060018642,0.999246642,0.605922727,0.999820035,0.997827088,0.99612427,0.993684907,0.99782689,0.022662745,0.022662745,0.891136103,0.11
PEPSICO INC,Manufacture of beverages,0.847027976,0.961714522,0.998510557,0.855202072,0.962056431,0.962034532,0.853087703,0.853087703,0.96204331,0.069041981,0.993764105,0.603371079,0.998510557,0.982018773,0.967944165,0.963518341,0.982019541,0.037025607,0.037025607,0.863575441,0.13
BROWN FORMAN CORP,Manufacture of beverages,0.879028669,0.994653514,0.999926574,0.883888751,0.9946669,0.994662435,0.881498206,0.881498206,0.994695516,0.059284488,0.999692666,0.608600286,0.999926574,0.999112007,0.998425002,0.99493073,0.999114105,0.021494101,0.021494101,0.892134916,0.16
KEURIG DR PEPPER INC,Manufacture of beverages,0.876726571,0.992941795,0.999753412,0.882658779,0.992997624,0.992993288,0.880265779,0.880265779,0.993001533,0.060477717,0.998967652,0.607501507,0.999753412,0.99702306,0.994688243,0.993279489,0.997022113,0.023393402,0.023393402,0.890896142,0.18
ON SEMICONDUCTOR CORP,Manufacture of electrical machinery and apparatus n.e.c. (31),0.86043472,0.977270188,0.997305,0.86675968,0.977289591,0.977268677,0.864632761,0.864632761,0.977470983,0.058841957,0.951050488,0.605899816,0.997305,0.999269759,0.997097063,0.978517548,0.999267803,0.021198379,0.021198379,0.875190482,0.17
MICRON TECHNOLOGY INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.841008653,0.954729045,0.988568175,0.84511136,0.954865323,0.954826574,0.843269932,0.843269932,0.955201898,0.059048182,0.79236379,0.606558527,0.988568175,0.996898385,0.9876934,0.95723717,0.996898301,0.022851132,0.022851132,0.853743188,0.03
FIRST SOLAR INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.877080126,0.992681981,0.998503955,0.881846364,0.99269832,0.99269188,0.879487577,0.879487577,0.992754155,0.058813657,0.972827061,0.608558272,0.998503955,0.999592897,0.99839412,0.993085941,0.99959441,0.020971501,0.020971501,0.890118319,0.05
TEXAS INSTRUMENTS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.865651834,0.982059628,0.992975148,0.871387921,0.982159221,0.98214222,0.869195685,0.869195685,0.982314216,0.057626116,0.872407552,0.606975203,0.992975148,0.999788815,0.992433835,0.983100316,0.999790801,0.020347331,0.020347331,0.879744103,0.02
SUNPOWER CORP,Manufacture of electrical machinery and apparatus n.e.c. (31),0.8790901,0.994442184,0.99908951,0.883542674,0.994451002,0.994446001,0.881160849,0.881160849,0.994494324,0.058799835,0.983462522,0.608977483,0.99908951,0.999753194,0.999027207,0.994748065,0.999752376,0.020860775,0.020860775,0.89179856,0.08
INTEL CORP,Manufacture of electrical machinery and apparatus n.e.c. (31),0.847001731,0.962522951,0.964851208,0.85245932,0.963074346,0.963039776,0.8505371,0.8505371,0.963409452,0.052928673,0.36159335,0.606615187,0.964851208,0.999086563,0.962169173,0.964885336,0.999086354,0.018846847,0.018846847,0.86087998,0.05
MAXIM INTEGRATED PRODUCTS,Manufacture of electrical machinery and apparatus n.e.c. (31),0.879593221,0.995109375,0.998869674,0.884212131,0.995122536,0.995118292,0.881818175,0.881818175,0.995159315,0.058805024,0.979469638,0.608877044,0.998869674,0.999692128,0.998780149,0.995380046,0.999692605,0.020902318,0.020902318,0.892459991,0.15
SKYWORKS SOLUTIONS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.879417739,0.994898045,0.998350745,0.884035016,0.994919058,0.994914855,0.881640384,0.881640384,0.994955513,0.058817273,0.970044366,0.608878973,0.998350745,0.999552187,0.998224267,0.995181962,0.999551716,0.021000496,0.021000496,0.892283097,0.18
AMPHENOL CORP,Manufacture of electrical machinery and apparatus n.e.c. (31),0.87832801,0.993713333,0.995982613,0.883011867,0.993771782,0.993767552,0.880617567,0.880617567,0.99380861,0.058873171,0.927032041,0.608799698,0.995982613,0.998911,0.995676477,0.994071461,0.998909176,0.021448488,0.021448488,0.891261724,0.19
GREIF INC  -CL A,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.87178127,0.987034047,0.993825621,0.876279649,0.987113656,0.987102811,0.873989776,0.873989776,0.987225412,0.057932065,0.837814126,0.608519045,0.993825621,0.999636152,0.994688243,0.98782294,0.999637103,0.020549792,0.020549792,0.884615109,0.04
BERRY GLOBAL GROUP INC,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.864749629,0.979150022,0.988070458,0.868597687,0.979308232,0.979291389,0.86640232,0.86640232,0.979488602,0.057143248,0.686640533,0.608707983,0.988070458,0.999297747,0.989731633,0.980445416,0.999297688,0.020420413,0.020420413,0.877013776,0.05
BALL CORP,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.871508444,0.986954996,0.984582153,0.876301903,0.987397338,0.987425732,0.873417434,0.873417434,0.98756172,0.054356732,0.595011531,0.608732531,0.984582153,0.999170528,0.986720608,0.98814927,0.999169607,0.020264244,0.020264244,0.884633054,0.08
ITT INC,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.879257243,0.994789482,0.996175254,0.883877793,0.99484159,0.994837622,0.881478372,0.881478372,0.994886937,0.058254111,0.899533092,0.608933165,0.996175254,0.999773549,0.996711034,0.99512446,0.999773723,0.020602527,0.020602527,0.892131839,0.2
ILLINOIS TOOL WORKS,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.875831302,0.991485148,0.981041444,0.880818868,0.991762983,0.991760258,0.878395337,0.878395337,0.99184125,0.056179835,0.502006064,0.60879578,0.981041444,0.998883011,0.983694142,0.992204723,0.998883559,0.020262548,0.020262548,0.889098997,0.24
AMERICAN AXLE & MFG HOLDINGS,Manufacture of machinery and equipment n.e.c. (29),0.874115573,0.989207424,0.999835067,0.878436327,0.989198186,0.989188773,0.876126958,0.876126958,0.989281077,0.05906199,0.997963364,0.608680063,0.999835067,0.999549642,0.999583089,0.989771669,0.999551716,0.02110817,0.02110817,0.886746558,0.02
COOPER-STANDARD HOLDINGS INC,Manufacture of machinery and equipment n.e.c. (29),0.877885254,0.993354442,0.999921514,0.882464444,0.993348459,0.993342501,0.880098812,0.880098812,0.993400678,0.058913346,0.999030692,0.608748173,0.999921514,0.999786271,0.999799265,0.993705042,0.999786531,0.020888244,0.020888244,0.890733604,0.03
GENTEX CORP,Manufacture of machinery and equipment n.e.c. (29),0.879625621,0.995123077,0.999953076,0.884185583,0.995118054,0.995113501,0.881796981,0.881796981,0.995156787,0.058865363,0.999420406,0.608901277,0.999953076,0.99987278,0.999876471,0.995381315,0.999871919,0.02080804,0.02080804,0.892436918,0.05
BORGWARNER INC,Manufacture of machinery and equipment n.e.c. (29),0.878392962,0.993680659,0.9997432,0.882890527,0.993677978,0.993673562,0.880502029,0.880502029,0.993718297,0.059219955,0.996829013,0.608866949,0.9997432,0.999300292,0.999351472,0.99398947,0.999299823,0.021342001,0.021342001,0.89115046,0.1
LEAR CORP,Manufacture of machinery and equipment n.e.c. (29),0.87691754,0.992612943,0.999499652,0.881983181,0.992612244,0.992608458,0.879587139,0.879587139,0.992649127,0.059638735,0.993821742,0.608259015,0.999499652,0.998636205,0.998733825,0.992945903,0.99863807,0.021961593,0.021961593,0.890246504,0.11
DANA INC,Manufacture of machinery and equipment n.e.c. (29),0.879368598,0.994840601,0.9997823,0.884008348,0.994838523,0.994834971,0.881605596,0.881605596,0.994871028,0.059152723,0.997311724,0.608817665,0.9997823,0.999407156,0.999444118,0.995091627,0.999406557,0.021242466,0.021242466,0.892256947,0.15
BAXTER INTERNATIONAL INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.873387668,0.990830605,0.999899353,0.880171684,0.990877002,0.990870694,0.877812727,0.877812727,0.990938457,0.05890263,0.999302288,0.606518368,0.999899353,0.998872834,0.996572064,0.991353616,0.998872886,0.021460358,0.021460358,0.888464741,0.02
CATALENT INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.878886737,0.994525451,0.999977718,0.883640852,0.994531176,0.994526413,0.881255635,0.881255635,0.994572034,0.058885474,0.999845574,0.60868417,0.999977718,0.999659051,0.999243383,0.994825883,0.99965845,0.020949118,0.020949118,0.891899056,0.25
WEST PHARMACEUTICAL SVSC INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879494149,0.994958124,0.999983734,0.884047173,0.994961034,0.994956534,0.881657644,0.881657644,0.994999706,0.058856585,0.999887191,0.608905697,0.999983734,0.999750649,0.999444118,0.995234204,0.999750242,0.020878749,0.020878749,0.892301042,0.09
ABBOTT LABORATORIES,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.873177379,0.988576069,0.99971734,0.877909088,0.98874256,0.988736329,0.875549163,0.875549163,0.988840057,0.05722009,0.998040624,0.608474027,0.99971734,0.999150173,0.99036472,0.989347748,0.999150395,0.02057404,0.02057404,0.886214337,0.05
PFIZER INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.870430095,0.985658558,0.999541491,0.876297049,0.985816592,0.985804726,0.87402305,0.87402305,0.985812945,0.061585172,0.996821714,0.607239671,0.999541491,0.99299783,0.984373552,0.98642003,0.99299823,0.0260432,0.0260432,0.884631003,0.18
MERCK & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.872256425,0.987708616,0.999584997,0.877093572,0.987935827,0.987925796,0.874788948,0.874788948,0.9880402,0.056583242,0.997123266,0.608391496,0.999584997,0.998982243,0.985855903,0.988592419,0.998981755,0.020296292,0.020296292,0.885404724,0.07
KEYSIGHT TECHNOLOGIES INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879706875,0.995231641,0.999961899,0.884385067,0.99524576,0.995242105,0.881982377,0.881982377,0.995276767,0.058961419,0.999735893,0.608825613,0.999961899,0.999417334,0.998702943,0.99549505,0.999417231,0.021133775,0.021133775,0.892634835,0.23
QUEST DIAGNOSTICS INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879278,0.994544424,0.999931571,0.883805393,0.99457356,0.994570038,0.881401108,0.881401108,0.994602946,0.059107054,0.999525632,0.608942749,0.999931571,0.998954254,0.997668386,0.994848739,0.998954004,0.021487997,0.021487997,0.892061081,0.24
JOHNSON & JOHNSON,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.872195075,0.988237204,0.999272935,0.877562078,0.988651271,0.988641822,0.875244481,0.875244481,0.988772713,0.054045311,0.994960074,0.608178383,0.999272935,0.999325736,0.975232389,0.989279544,0.999325439,0.018907552,0.018907552,0.885848755,0.12
ITRON INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.880165889,0.995710163,0.999977854,0.884739098,0.995721278,0.995717656,0.882335678,0.882335678,0.995759027,0.05859494,0.999846522,0.608952461,0.999977854,0.999992367,0.999243383,0.995957064,0.999991461,0.020621518,0.020621518,0.892984009,0.22
CUMMINS INC,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0.876544949,0.99018186,0.998876987,0.881386647,0.990558223,0.990552277,0.879002977,0.879002977,0.990473575,0.062210672,0.994630747,0.608750906,0.998876987,0.990237163,0.972406658,0.990846254,0.990238082,0.028413045,0.028413045,0.889594814,0.12
WESTERN DIGITAL CORP,Manufacture of office machinery and computers (30),0.872651256,0.987967903,0.999815979,0.877546758,0.9880525,0.988043573,0.875224814,0.875224814,0.98812328,0.059551964,0.999035243,0.608101712,0.999815979,0.998211292,0.994317655,0.988634502,0.998211133,0.022412467,0.022412467,0.885814401,0.07
JABIL INC,Manufacture of office machinery and computers (30),0.875200047,0.990358934,0.999719191,0.880122495,0.990497034,0.990491929,0.877737704,0.877737704,0.990531251,0.059958797,0.99852779,0.608306268,0.999719191,0.997269866,0.991337513,0.990901579,0.997269737,0.023318963,0.023318963,0.888332455,0.15
XEROX HOLDINGS CORP,Manufacture of office machinery and computers (30),0.879512565,0.99494126,0.999899322,0.884024024,0.994999941,0.994995089,0.881635448,0.881635448,0.995044093,0.058462999,0.999472261,0.608971818,0.999899322,0.999926213,0.996896328,0.995271571,0.999925286,0.020740044,0.020740044,0.892249256,0.08
HEWLETT PACKARD ENTERPRISE,Manufacture of office machinery and computers (30),0.877805212,0.993154706,0.999676396,0.882363487,0.993349308,0.993342843,0.879991568,0.879991568,0.993411415,0.057761696,0.998303498,0.608880262,0.999676396,0.999788815,0.990009574,0.993691982,0.999788666,0.020830253,0.020830253,0.890538764,0.09
REGAL REXNORD CORPORATION,"Manufacture of radio, television and communication equipment and apparatus (32)",0.878788573,0.99418764,0.999985636,0.883283945,0.994186032,0.994181105,0.880901497,0.880901497,0.994231677,0.058898698,0.999973551,0.608893411,0.999985636,0.999776093,0.999783824,0.994502274,0.999777993,0.020896383,0.020896383,0.891546293,0.04
COMMSCOPE HOLDING CO INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879083965,0.994397916,0.999962933,0.883563149,0.994403383,0.994399857,0.881159118,0.881159118,0.994441664,0.059088525,0.999931556,0.608935459,0.999962933,0.999424967,0.999444118,0.994698181,0.99942577,0.021224153,0.021224153,0.891822146,0.12
CISCO SYSTEMS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.875821315,0.991043516,0.999769321,0.880235935,0.991159584,0.991162859,0.877728311,0.877728311,0.991246728,0.057881908,0.999573599,0.608840813,0.999769321,0.999585264,0.996541182,0.991659449,0.999585871,0.020908083,0.020908083,0.888525757,0.06
MOTOROLA SOLUTIONS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879949823,0.995335461,0.999964972,0.884478719,0.995330766,0.995326232,0.882088887,0.882088887,0.995359318,0.059181337,0.999935348,0.608949249,0.999964972,0.999458044,0.999475001,0.995572687,0.99945779,0.021194818,0.021194818,0.892728153,0.23
GOODYEAR TIRE & RUBBER CO,Manufacture of rubber and plastic products (25),0.861178459,0.977909975,0.999824154,0.867378069,0.978066653,0.978075379,0.864809721,0.864809721,0.978277619,0.057305717,0.998829152,0.606192569,0.999824154,0.99936899,0.998517649,0.979259273,0.999368133,0.021210079,0.021210079,0.875792436,0.03
BRUNSWICK CORP,Manufacture of rubber and plastic products (25),0.879307907,0.99471939,0.999951022,0.883801988,0.994729356,0.99472676,0.88138487,0.88138487,0.994773316,0.058723211,0.999673896,0.608953586,0.999951022,0.999824437,0.999583089,0.995007641,0.999824956,0.020833814,0.020833814,0.892053903,0.06
DOW INC,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.045415816,0.766642881,0.918278752,0.670037722,0.76838308,0.768190576,0.67066075,0.67066075,0.769520696,0.071062927,0.326699225,0,0.918278752,0.950844866,0.846283314,0.779395863,0.950844588,0.056268559,0.056268559,0.680145679,0.01
TRONOX HOLDINGS PLC,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.839157064,0.967936894,0.99497319,0.857597531,0.968051433,0.968023258,0.855590658,0.855590658,0.968320707,0.057415358,0.958584164,0.593726797,0.99497319,0.99936899,0.990550014,0.969732578,0.999370268,0.020519609,0.020519609,0.866089393,0.02
CABOT CORP,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.862286619,0.971044654,0.99365084,0.86963839,0.965563066,0.965541341,0.868547458,0.868547458,0.96442254,0.099297246,0.947689337,0.6063128,0.99365084,0.975965661,0.988063988,0.951947323,0.975965572,0.043362263,0.043362263,0.873887616,0.01
TRINSEO PLC,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.874093934,0.989306501,0.992815953,0.878596766,0.989513352,0.989507368,0.876235971,0.876235971,0.989610759,0.05641354,0.940810618,0.608885849,0.992815953,0.999575086,0.98648899,0.989977008,0.999575198,0.019978526,0.019978526,0.886838338,0.1
ALCOA CORP,Mining of other non-ferrous metal ores and concentrates,0.739842548,0.82632537,0.984943024,0.740382926,0.83256367,0.832413636,0.740565486,0.740565486,0.832426281,0.060327541,0.887301047,0.609050249,0.984943024,0.94615046,0.384253111,0.822996014,0.946150414,0.075190184,0.075190184,0.73916996,0.07
