Company Name,Country,GICS Sub-Industry,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
AVALONBAY COMMUNITIES INC,UNITED STATES OF AMERICA,Residential REITs,"Financial intermediation, except insurance and pension funding (65)",0.8774809309834122,0.995327555931253,0.999993990072792,0.8843775986964961,0.9953235004420563,0.9953189465305261,0.8819885964185739,0.8819885964185739,0.9953613114777677,0.0588359878862987,0.9999870127001573,0.606673386743063,0.999993990072792,0.9999109462344251,0.9998919119236589,0.9955801245278056,0.9999124778793177,0.020767683289947218,0.020767683289947218,0.8926281689736433,0.01
VORNADO REALTY TRUST,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8781173771923089,0.994137047116534,0.9999952906609648,0.8832025912259223,0.9941314713496218,0.9941257513830912,0.8808322848349728,0.8808322848349728,0.9941797317189021,0.05882355539118237,0.9999898566344294,0.6083184071695812,0.9999952906609648,0.9999313013808423,0.9999227942311849,0.9944547486996231,0.9999316900521503,0.02075055719167258,0.02075055719167258,0.8914657932355577,0.01
PARK HOTELS & RESORTS,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8771961749006267,0.9940174165273612,0.9999926289921459,0.8830926827726886,0.9940116686310788,0.9940058391109083,0.880724115090233,0.880724115090233,0.994060183315682,0.05884896953255398,0.9999840739680761,0.6075313191103912,0.9999926289921459,0.999890591088008,0.9998610296161329,0.9943404697228735,0.9998911310206147,0.020785487649539663,0.020785487649539663,0.8913570929018683,0.01
TANGER FACTORY OUTLET CTRS,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8797816764662244,0.9954709018354599,0.9999986691655905,0.8845040526907125,0.9954661636545251,0.9954617360170487,0.8821130618651185,0.8821130618651185,0.9955041022022,0.05879130060038662,0.999997250863537,0.6087695947411617,0.9999986691655905,0.9999796448535829,0.999969117692474,0.9957167151143016,0.9999807878271673,0.02070630064068564,0.02070630064068564,0.8927532769048708,0.01
EQUITY RESIDENTIAL,UNITED STATES OF AMERICA,Residential REITs,"Financial intermediation, except insurance and pension funding (65)",0.8770016607122048,0.9949686641637348,0.999991833516124,0.8840308118713013,0.994964108909357,0.9949592103899756,0.881647318958281,0.881647318958281,0.9950043437524116,0.05885658738889186,0.9999823676075128,0.6065188679462423,0.999991833516124,0.9998804135147995,0.9998610296161329,0.9952398271303733,0.9998804575912632,0.02079600069996568,0.02079600069996568,0.8922846349001905,0.01
WEYERHAEUSER CO,UNITED STATES OF AMERICA,Specialized REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8740859580103909,0.9883536722901827,0.9999829804426775,0.8786584851155876,0.9884226860983343,0.9884402479598375,0.8759476035206966,0.8759476035206966,0.9884366739231855,0.06202379757812226,0.9999631236522714,0.6084995395554564,0.9999829804426775,0.9943489024759491,0.9996911769247399,0.9889214694825248,0.9943494865013139,0.026231078204886467,0.026231078204886467,0.8869772898340577,0.0
DOUGLAS EMMETT INC,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8796021334791554,0.9953222858612454,0.9999975923995684,0.8843611594830051,0.9953175094370116,0.995312939864347,0.8819724348114938,0.8819724348114938,0.9953563973988643,0.05880160431898343,0.9999948809183101,0.6087231490826056,0.9999975923995684,0.9999643784937701,0.9999536765387109,0.9955759524381782,0.9999637103402049,0.020720374563030147,0.020720374563030147,0.8926117613761052,0.01
ALEXANDRIA R E EQUITIES INC,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8791559182882128,0.9945565446891397,0.9999960437922556,0.8836126282079532,0.9945510442156028,0.9945457314659512,0.8812358014040012,0.8812358014040012,0.9945959715947009,0.05881638238438049,0.9999915629949927,0.6089539770386907,0.9999960437922556,0.9999414789540508,0.9999227942311849,0.9948512786094243,0.9999423634815019,0.02074072240256437,0.02074072240256437,0.8918713685372012,0.01
HERSHA HOSPITALITY TRUST,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8799346822005049,0.9956553542857264,0.9999986479932249,0.8846857477210379,0.9956510277596704,0.9956467805432588,0.8822918612170937,0.8822918612170937,0.9956873976048927,0.058791503956518006,0.9999971560657279,0.6087564702179287,0.9999986479932249,0.9999796448535829,0.999969117692474,0.9958913986930475,0.9999807878271673,0.020706639771344546,0.020706639771344546,0.8929327350029431,0.01
HOST HOTELS & RESORTS INC,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8761760414200107,0.9935199219186428,0.9999858024165503,0.8826243750958225,0.9935146657376296,0.9935083702880954,0.8802632251353436,0.8802632251353436,0.99356543707062,0.05891415726653077,0.999969285509861,0.6069649941573404,0.9999858024165503,0.9997913597492246,0.9997529415397919,0.9938681166189749,0.9997908007847105,0.020875018143490253,0.020875018143490253,0.8908935782714186,0.01
IRON MOUNTAIN INC,UNITED STATES OF AMERICA,Specialized REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8772158823865714,0.9923963429930203,0.9999889389512834,0.8815095993055789,0.992389415003215,0.9923820135295519,0.8791661898056043,0.8791661898056043,0.9924505942933087,0.0588841978788644,0.9999761109521141,0.6089439951284883,0.9999889389512834,0.9998371588286631,0.9997992650010809,0.9928065919016112,0.9998377638738571,0.02083381376843345,0.02083381376843345,0.8897906800744084,0.01
SIMON PROPERTY GROUP INC,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8761900593997534,0.9940695902204365,0.9999850583591304,0.8831670136905035,0.9940647386413726,0.9940589816925132,0.8807972286426102,0.8807972286426102,0.9941106469861799,0.05892126436495778,0.9999676739471068,0.6065007946102643,0.9999850583591304,0.9997811821760161,0.9997375003860288,0.9943874510799817,0.999780127355359,0.02088485293259846,0.02088485293259846,0.8914304143533663,0.01
SUNSTONE HOTEL INVESTORS INC,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8796024477740313,0.9954719558494615,0.999997126607525,0.8845096458252544,0.995467253004879,0.9954628307115743,0.8821185597488388,0.8821185597488388,0.9955047428755616,0.05880603668918765,0.9999938381424104,0.6085927596427226,0.999997126607525,0.9999567453138636,0.9999536765387109,0.9957172592999052,0.9999573062825939,0.020726478914890413,0.020726478914890413,0.8927584042791015,0.02
VENTAS INC,UNITED STATES OF AMERICA,Health Care REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8779066298146787,0.9931605031441237,0.9999898856584883,0.8822584637336786,0.993154425169821,0.9931477671799005,0.8799031488717145,0.8799031488717145,0.9932094059536464,0.058875163184433005,0.9999781017061046,0.6089475500305003,0.9999898856584883,0.999852425188476,0.9998147061548439,0.9935296331735544,0.9998505719890789,0.02082143549938346,0.02082143549938346,0.8905315856507355,0.02
EMPIRE STATE REALTY TR INC,UNITED STATES OF AMERICA,Diversified REITs,"Financial intermediation, except insurance and pension funding (65)",0.8798864793725737,0.9955141164095224,0.9999981247333322,0.8845481294847839,0.9955093988815655,0.9955050149404543,0.8821564319304239,0.8821564319304239,0.9955468165286182,0.05879650505840749,0.999996018492019,0.608831386082904,0.9999981247333322,0.9999720116736764,0.999969117692474,0.9957573476393682,0.9999722490836861,0.02071342238452262,0.02071342238452262,0.8927968595858312,0.02
KIMCO REALTY CORP,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.879742483788122,0.9956479761877157,0.9999968059974174,0.8846839335985832,0.9956436880190674,0.9956394386117078,0.8822900732874286,0.8822900732874286,0.9956795947848356,0.05880908959070701,0.9999931745577469,0.6085737243364816,0.9999968059974174,0.9999516565272594,0.999938235384948,0.9958837800945975,0.9999530369108534,0.02073071804812671,0.02073071804812671,0.8929311967906739,0.02
REGENCY CENTERS CORP,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8798054053108197,0.995658516327731,0.9999970177210734,0.8846937918344028,0.9956543477890295,0.9956501083132169,0.8822997728058618,0.8822997728058618,0.9956902240439366,0.058807084952291616,0.9999936485467923,0.6086254143646792,0.9999970177210734,0.9999567453138636,0.9999536765387109,0.9958939382258643,0.9999551715967236,0.02072800500285548,0.02072800500285548,0.8929409388017121,0.02
SL GREEN REALTY CORP,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8798599769657328,0.9953333530082613,0.9999968483421485,0.8843768204717989,0.9953260388562079,0.9953214832981334,0.8819884112401443,0.8819884112401443,0.9953641363592589,0.05882043760510756,0.999993269355556,0.6089576052228228,0.9999968483421485,0.9999542009205615,0.999938235384948,0.9955755896477758,0.9999530369108534,0.020730209352138356,0.020730209352138356,0.8926250925491048,0.03
SITE CENTERS CORP,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8801294101366963,0.9957897410709203,0.9999986237962357,0.8848181414022285,0.9957857039498503,0.9957815880969693,0.8824221502059763,0.8824221502059763,0.9958209281590847,0.05879173764329958,0.9999971560657279,0.6088267816568953,0.9999986237962357,0.9999796448535829,0.999969117692474,0.9960185567290817,0.999978653141297,0.020706809336673997,0.020706809336673997,0.8930639957832475,0.03
REGIONS FINANCIAL CORP,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8797863474195308,0.9952100333700833,0.9999824571827848,0.8842968619569959,0.9952069327818572,0.9952022967944785,0.8819090974031069,0.8819090974031069,0.9952424426867278,0.05894609300960119,0.9999619860785626,0.6089572292853597,0.9999824571827848,0.999743016276484,0.9996911769247399,0.9954653013654524,0.9997417030096936,0.020918935563818287,0.020918935563818287,0.8925476691982223,0.11
HUNTINGTON BANCSHARES,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8799063903666405,0.9953512712462872,0.9999853184767651,0.8844268625948326,0.9953477794540923,0.995343273000428,0.8820370429270354,0.8820370429270354,0.9953829136959418,0.05891877635580088,0.9999682427339612,0.6089578456173179,0.9999853184767651,0.9997837265693181,0.9997375003860288,0.995599533814333,0.9997843967270996,0.02088129206067997,0.02088129206067997,0.8926763662914112,0.12
US BANCORP,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8786261412100432,0.993768669223002,0.9999289546149019,0.8830417800042819,0.9937699504787211,0.9937640597488541,0.8806737720992337,0.8806737720992337,0.9938023616101681,0.059456916572890116,0.9998455743690234,0.6089512862604605,0.9999289546149019,0.9989593431394251,0.9987338253914333,0.9940863350460064,0.9989582732952932,0.021620427331760672,0.021620427331760672,0.8913053064221388,0.14
COMERICA INC,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8801134298239477,0.9955968565086418,0.9999901004067681,0.8846541575147596,0.9955933765712656,0.9955890965214937,0.8822607448554575,0.8822607448554575,0.9956277968108214,0.058873132438622515,0.9999785756951499,0.6089562033169974,0.9999901004067681,0.9998549695817781,0.9998147061548439,0.995833533623868,0.9998548413608196,0.020818722454112232,0.020818722454112232,0.8929014580201362,0.14
FIFTH THIRD BANCORP,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8798345998299364,0.9952495588951403,0.9999759602911679,0.8843557397210778,0.9952474799883807,0.9952429013846507,0.8819670135533306,0.8819670135533306,0.995280795346282,0.059008126995846205,0.999947861205011,0.6089520063791787,0.9999759602911679,0.9996463293310026,0.9995676476946358,0.9955010362200868,0.9996477768314004,0.021004057359203125,0.021004057359203125,0.8926061212644515,0.15
BANK OF AMERICA CORP,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8757172364854461,0.9909507627899329,0.9997045245148697,0.8800827401326022,0.9910367126402024,0.9910279709566603,0.8777570138836506,0.8777570138836506,0.9911190305122605,0.05784076425905864,0.9993574604501171,0.6088683469093146,0.9997045245148697,0.999946567740655,0.9947191254130509,0.991535374331672,0.9999466328532425,0.02035275692877849,0.02035275692877849,0.8883621936137528,0.04
WELLS FARGO & CO,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8763313055610519,0.990738905975627,0.9997380222218798,0.8806426045521367,0.9907586246150641,0.9907503200900736,0.8783120064080931,0.8783120064080931,0.9907620788816159,0.061279913554790524,0.9994302651674836,0.6088701842487929,0.9997380222218798,0.9961630549003743,0.9953058892560452,0.9911642397500374,0.9961618348051993,0.02412405942111753,0.02412405942111753,0.8889282557288152,0.19
KEYCORP,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8800582897323433,0.9955025222555056,0.9999800163114929,0.8845918330722511,0.9954998676988214,0.9954955240952421,0.8821993677842391,0.8821993677842391,0.9955322046071539,0.05896941164858428,0.9999566774012546,0.6089586303318995,0.9999800163114929,0.999707394770254,0.9996448534634508,0.9957410220712611,0.9997075480357688,0.02095098341108469,0.02095098341108469,0.8928394167919456,0.2
FRANKLIN RESOURCES INC,UNITED STATES OF AMERICA,Asset Management & Custody Banks,"Financial intermediation, except insurance and pension funding (65)",0.8801452528955526,0.9956137207326662,0.9999851007038617,0.8846858508673807,0.9956107278719609,0.9956064783777651,0.8822919123007984,0.8822919123007984,0.995643577416027,0.05892084984607196,0.9999677687449159,0.6089590752176943,0.9999851007038617,0.9997811821760161,0.9997375003860288,0.995847863844762,0.9997822620412293,0.02088417467128065,0.02088417467128065,0.8929327350029431,0.21
CITIGROUP INC,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8772905768755539,0.9917396922700721,0.9997308750361764,0.8816484616602452,0.9917610678465746,0.9917537605250965,0.8793018425834822,0.8793018425834822,0.9917540099801511,0.06134813102637241,0.999414718326796,0.6089055579372844,0.9997308750361764,0.9960587347749866,0.9951823600259412,0.99210822037703,0.9960572351975545,0.024217829048304416,0.024217829048304416,0.8899229663295589,0.23
NORTHERN TRUST CORP,UNITED STATES OF AMERICA,Asset Management & Custody Banks,"Financial intermediation, except insurance and pension funding (65)",0.8801508563381035,0.9956105586906616,0.9999820942279458,0.8846920849552252,0.9956081006052979,0.995603856856888,0.8822980359599014,0.8822980359599014,0.9956401149762798,0.05894957220392966,0.9999611328982809,0.6089591056662939,0.9999820942279458,0.9997379274898797,0.9996757357709768,0.995844054545537,0.999737433637953,0.020923683393042937,0.020923683393042937,0.8929388878520199,0.24
MOLSON COORS BEVERAGE CO,UNITED STATES OF AMERICA,Brewers,Manufacture of beverages,0.8667549511869205,0.9888174384508523,0.9997654011152302,0.8785709302582257,0.9888659473982624,0.9888574604217174,0.8762444700852006,0.8762444700852006,0.9889074764291169,0.06039510194072273,0.9990178946980249,0.6015295920386291,0.9997654011152302,0.9971680902547192,0.994950742719496,0.989381850503145,0.9971672718501109,0.023261989286184222,0.023261989286184222,0.8868537201150993,0.06
